id,theta_reference,stratum,split,used_in_run
4065,2.0988707308052,9,train,True
4066,1.52721888195715,9,train,True
4067,2.51337429906817,9,train,True
4068,1.94359085095235,9,train,True
4069,0.211875154173751,6,test,True
407,-0.824023086065022,2,train,True
4070,1.1491314834198,8,train,True
4071,2.09294700124217,9,validation,True
4072,1.52675602835278,9,train,True
4073,-0.296077167979813,4,train,True
4074,1.5498225145532,9,train,True
4075,1.74739147283032,9,train,True
4076,2.1702889349208,9,train,True
4077,1.81660413798872,9,validation,True
4078,0.598528894781742,7,train,True
4079,0.960360227719096,8,train,True
408,-0.856316713002743,2,train,True
4080,-0.379001280214354,3,train,True
4081,1.79509547370181,9,test,True
4082,1.37347181758747,8,train,True
4083,0.424598931852855,6,train,True
4084,0.584943950669633,7,train,True
4085,0.788322453085232,7,train,True
4086,0.0937247483428433,5,test,True
4087,0.961052387206338,8,train,True
4088,0.129908845514521,5,test,True
4089,1.57664296262771,9,test,True
409,-1.28423509932328,0,validation,True
4090,2.6840695173277,9,validation,True
4091,1.78994318459705,9,train,True
4092,-0.0092932333375589,5,train,True
4093,-0.371810622834022,3,train,True
4094,-0.22914642702757,4,train,True
4095,0.943710136466145,8,train,True
4096,1.18568278594969,8,train,True
4097,0.102116961712291,5,train,True
4098,0.022654463207248,5,train,True
4099,1.1128472715642,8,train,True
41,-1.6084350755656,0,train,True
410,-1.6444277462423,0,train,True
4100,0.235558737398113,6,train,True
4101,0.928633077508479,8,train,True
4102,-0.0063277363750747,5,train,True
4103,2.10548141418366,9,train,True
4104,0.630910444385878,7,train,True
4105,2.24684307320229,9,train,True
4106,1.15103386865402,8,train,True
4107,0.617663455221007,7,validation,True
4108,1.51645449119653,9,test,True
4109,0.947379122621147,8,train,True
411,-0.962053153515569,1,train,True
4110,2.79629752563955,9,train,True
4111,1.38791887476545,9,train,True
4112,1.78077881508865,9,test,True
4113,0.467526457763288,6,train,True
4114,0.538350599648715,7,train,True
4115,0.855594596395872,7,train,True
4116,1.74520876198895,9,train,True
4117,1.19808876416804,8,train,True
4118,0.857368752067696,7,train,True
4119,-0.0896728149376591,5,train,True
412,-1.2345669971033,0,train,True
4120,0.493891455345028,6,train,True
4121,0.0996943692551029,5,test,True
4122,0.37705671602817,6,validation,True
4123,0.113596494417737,5,validation,True
4124,1.66820435100892,9,train,True
4125,0.580932018145869,7,train,True
4126,0.523016267210316,7,train,True
4127,1.48024358944803,9,train,True
4128,0.941227128537456,8,train,True
4129,0.696496849852279,7,train,True
413,-1.38937407818891,0,train,True
4130,-0.639756395888578,2,validation,True
4131,0.223097680469407,6,train,True
4132,0.66562381999695,7,train,True
4133,-0.25662359432381,4,train,True
4134,1.69356221481222,9,train,True
4135,1.15612254107315,8,train,True
4136,1.39563943068519,9,train,True
4137,-0.067659929725819,5,train,True
4138,0.0082331612323681,5,train,True
4139,1.29575107447113,8,train,True
414,-1.49144410517342,0,test,True
4140,0.946025913641827,8,train,True
4141,0.86554676221421,7,test,True
4142,-0.201806216443043,4,train,True
4143,0.422472878566693,6,train,True
4144,-0.189616673654264,4,train,True
4145,0.406797119924354,6,train,True
4146,0.140394172778597,5,train,True
4147,0.293262192005485,6,test,True
4148,-0.0011953114399931,5,test,True
4149,-0.42630294916754,3,train,True
415,-1.2961723970812,0,train,True
4150,0.13968705033898,5,test,True
4151,1.10503639983152,8,test,True
4152,1.27887240027044,8,train,True
4153,0.871642749818691,7,train,True
4154,1.27950588290617,8,validation,True
4155,0.940074763641622,8,train,True
4156,0.0752580732638298,5,train,True
4157,0.590128281986699,7,train,True
4158,1.13107431459624,8,test,True
4159,0.808391393146626,7,train,True
416,-0.768444057414267,2,validation,True
4160,0.51748277576749,7,train,True
4161,0.847176345841148,7,test,True
4162,0.0524326469218745,5,train,True
4163,-0.133241406656787,4,train,True
4164,0.3037860910338,6,train,True
4165,0.903730499522879,8,train,True
4166,1.63357104804904,9,test,True
4167,1.58143602746791,9,train,True
4168,0.0725140379357299,5,train,True
4169,0.759191776894683,7,train,True
417,-1.62131430596078,0,train,True
4170,1.13088173289402,8,train,True
4171,0.338790474870755,6,test,True
4172,1.42988452951658,9,validation,True
4173,1.60141968158562,9,train,True
4174,0.77720183133746,7,test,True
4175,1.49840368392408,9,train,True
4176,0.523175298710657,7,train,True
4177,1.14503365692181,8,train,True
4178,1.5082299462048,9,validation,True
4179,1.03469096894151,8,test,True
418,-1.08763198038764,1,train,True
4180,1.70174884488308,9,test,True
4181,-0.0928511733228717,5,train,True
4182,1.16618988596007,8,train,True
4183,0.958318405370063,8,validation,True
4184,-0.150705415345161,4,test,True
4185,0.570386389234689,7,train,True
4186,0.726130466535162,7,test,True
4187,0.423803010650599,6,train,True
4188,-0.868533161536762,2,train,True
4189,1.02093435982104,8,test,True
419,-0.943943176927076,1,test,True
4190,1.42839221501338,9,test,True
4191,1.72411208157755,9,train,True
4192,1.69023151434272,9,train,True
4193,2.36082754937955,9,validation,True
4194,0.303497622320629,6,train,True
4195,0.375153180150069,6,train,True
4196,1.13036648228216,8,train,True
4197,1.80918398323769,9,train,True
4198,1.89119538816909,9,test,True
4199,0.409456147495791,6,train,True
42,-0.991294043929172,1,train,True
420,-1.38658031858111,0,train,True
4200,0.630450473714006,7,validation,True
4201,0.597950873406619,7,train,True
4202,0.190935143618548,6,train,True
4203,0.639150190165342,7,test,True
4204,0.133132638472497,5,train,True
4205,1.28269481091514,8,train,True
4206,0.179970977458766,5,train,True
4207,-0.786559200078535,2,train,True
4208,0.595535333175425,7,test,True
4209,1.99251237536886,9,train,True
421,-1.54864895831114,0,test,True
4210,-0.689494251856028,2,train,True
4211,1.45853636851569,9,train,True
4212,2.42054372644403,9,train,True
4213,2.28356758884258,9,test,True
4214,0.970826968721116,8,validation,True
4215,1.52678004358436,9,train,True
4216,1.45828384707468,9,train,True
4217,1.24823415017373,8,train,True
4218,1.31745232390074,8,test,True
4219,0.0565520162101784,5,test,True
422,-1.31827276129591,0,validation,True
4220,0.482220474369687,6,train,True
4221,0.794032181342366,7,train,True
4222,1.00746304303027,8,validation,True
4223,0.679695321650527,7,train,True
4224,1.56897813269886,9,train,True
4225,0.265336152029111,6,validation,True
4226,2.20383587256042,9,train,True
4227,-0.120904135782794,4,train,True
4228,0.0933936997613405,5,train,True
4229,1.43344574780915,9,test,True
423,-1.18638553804783,1,train,True
4230,-0.337931027574948,4,test,True
4231,0.753682509787277,7,validation,True
4232,2.15517192151469,9,train,True
4233,1.99836330929569,9,train,True
4234,0.339440580218967,6,train,True
4235,-0.233198773757223,4,train,True
4236,1.21608187327295,8,train,True
4237,0.225608469755132,6,train,True
4238,1.18200369434481,8,train,True
4239,0.902712451255595,8,test,True
424,-1.07440151756933,1,train,True
4240,1.37466756596218,8,train,True
4241,0.73942576272397,7,train,True
4242,0.605386330904552,7,test,True
4243,-0.176028498047652,4,validation,True
4244,1.07419422948966,8,train,True
4245,0.357353511783678,6,train,True
4246,2.46447313142953,9,train,True
4247,0.435038633023074,6,train,True
4248,2.2068255791992,9,test,True
4249,1.3260355654695,8,train,True
425,-0.918870208170667,1,train,True
4250,-0.0617876455366201,5,train,True
4251,0.805244358409994,7,train,True
4252,0.60780971210227,7,train,True
4253,0.838853654972718,7,test,True
4254,0.114588164034533,5,train,True
4255,1.34792432896406,8,validation,True
4256,1.33067519194456,8,train,True
4257,1.28573206605854,8,train,True
4258,0.125011029806733,5,validation,True
4259,-0.594931905806155,3,train,True
426,-1.26473503686368,0,train,True
4260,0.871252525854851,7,test,True
4261,0.380003103114194,6,train,True
4262,2.72185935897879,9,train,True
4263,1.13154056477331,8,train,True
4264,1.12703558293652,8,train,True
4265,1.86660789975401,9,train,True
4266,0.651063287861069,7,validation,True
4267,1.29732533859086,8,train,True
4268,0.909741097578507,8,train,True
4269,-0.075216583215517,5,train,True
427,-2.04435933377286,0,validation,True
4270,0.503733805207843,6,train,True
4271,-0.0076613406788602,5,train,True
4272,1.90514626321891,9,train,True
4273,0.869210221772406,7,train,True
4274,1.23901129688581,8,train,True
4275,0.253735170395629,6,test,True
4276,0.845745859481365,7,train,True
4277,1.106152738013,8,validation,True
4278,0.910662957775729,8,train,True
4279,0.261612655170453,6,test,True
428,-1.80073240739968,0,train,True
4280,-0.184491991312807,4,validation,True
4281,0.235354141743566,6,test,True
4282,1.33840492511049,8,test,True
4283,0.651307967086541,7,train,True
4284,-0.212632272514217,4,train,True
4285,1.80456028614509,9,train,True
4286,0.202633053522885,6,test,True
4287,0.71859590751622,7,test,True
4288,-0.536671110065758,3,train,True
4289,0.174394231975416,5,test,True
429,-0.134864464349168,4,train,True
4290,0.594825850470386,7,train,True
4291,-0.12419271822231,4,test,True
4292,1.03746947226491,8,train,True
4293,0.83678513287759,7,train,True
4294,0.080135087155377,5,train,True
4295,0.574282693435768,7,test,True
4296,2.61741688604038,9,validation,True
4297,2.06055951892598,9,train,True
4298,0.257174663782081,6,train,True
4299,0.827917473254503,7,train,True
43,-1.37641010210689,0,test,True
430,-0.278098915417128,4,train,True
4300,2.28071202787739,9,validation,True
4301,-0.0814352809991438,5,train,True
4302,1.08795643387136,8,train,True
4303,1.03784402267662,8,train,True
4304,1.80380388846624,9,test,True
4305,1.36298979240358,8,train,True
4306,-0.0244581142969846,5,train,True
4307,1.16683450284968,8,train,True
4308,2.0016204268075,9,train,True
4309,0.320255156671827,6,test,True
431,-1.26352298038079,0,train,True
4310,-0.544036785870814,3,train,True
4311,0.940271394008822,8,validation,True
4312,0.646925378857664,7,train,True
4313,0.376399490990406,6,validation,True
4314,-0.237604547720898,4,train,True
4315,-0.062438026559804,5,train,True
4316,-0.361839525907563,3,train,True
4317,0.30413388945605,6,validation,True
4318,1.2766750433059,8,test,True
4319,0.723023139932979,7,train,True
432,-1.3581637655879,0,train,True
4320,0.191692342162268,6,validation,True
4321,0.569030544530859,7,train,True
4322,1.26514501104002,8,train,True
4323,0.0291847055633732,5,train,True
4324,-0.546111798129045,3,train,True
4325,0.130662974474793,5,train,True
4326,1.45393362450388,9,train,True
4327,0.0907252170875853,5,train,True
4328,1.02673385945896,8,train,True
4329,0.80055791608306,7,train,True
433,-0.937324308974822,1,validation,True
4330,0.976114935041597,8,validation,True
4331,0.0411443968207635,5,test,True
4332,1.37704538684096,8,test,True
4333,2.38493495131322,9,test,True
4334,1.99608092183678,9,train,True
4335,0.848729833689374,7,train,True
4336,0.74477826941968,7,train,True
4337,0.0319957757869851,5,train,True
4338,-0.390097700237065,3,test,True
4339,0.61515326408578,7,test,True
434,-0.728417877418599,2,train,True
4340,0.04777291697716,5,train,True
4341,1.85075326522181,9,train,True
4342,-0.807143931169182,2,train,True
4343,0.925909833667578,8,train,True
4344,-0.119710120613449,4,test,True
4345,0.277673899989852,6,train,True
4346,0.964869123483714,8,train,True
4347,0.107612263070224,5,test,True
4348,0.519442067670126,7,train,True
4349,-1.19635156842815,1,train,True
435,-1.10942518157115,1,train,True
4350,-0.408034640254099,3,train,True
4351,-0.774321857695673,2,train,True
4352,-0.36650411870945,3,train,True
4353,-0.924546458229848,1,train,True
4354,-0.402561739576661,3,test,True
4355,0.54347457808701,7,train,True
4356,1.56201630034995,9,train,True
4357,0.236200037128865,6,train,True
4358,0.281897718344369,6,train,True
4359,-1.76772566789585,0,test,True
436,-0.981357211437911,1,train,True
4360,1.50636073369344,9,train,True
4361,-0.649561392833745,2,test,True
4362,1.24597373367138,8,train,True
4363,-0.322141899885217,4,train,True
4364,1.69965223953892,9,train,True
4365,-0.629372913626318,2,train,True
4366,1.95016800387599,9,validation,True
4367,-0.0515490464586005,5,train,True
4368,0.413844059546485,6,test,True
4369,0.0462344830418168,5,test,True
437,-1.59733725020601,0,train,True
4370,0.253417874025408,6,train,True
4371,-0.0545537322595262,5,validation,True
4372,-0.162743568748377,4,train,True
4373,-0.152003977625862,4,train,True
4374,0.212049004086052,6,train,True
4375,0.281968096908868,6,test,True
4376,-0.0639231704612235,5,train,True
4377,-2.30161152082857,0,train,True
4378,1.06222233272614,8,validation,True
4379,1.78836888145508,9,test,True
438,0.466470954122,6,validation,True
4380,0.948264008871215,8,train,True
4381,0.852905201866325,7,train,True
4382,0.544396115524987,7,train,True
4383,0.388193069121792,6,test,True
4384,1.56860465182538,9,train,True
4385,0.462922668229165,6,test,True
4386,0.344264718312205,6,train,True
4387,-0.392139293558224,3,validation,True
4388,0.181522980692674,5,train,True
4389,1.95223750794826,9,test,True
439,-1.06838810914402,1,train,True
4390,1.2072760997986,8,test,True
4391,0.452155812159988,6,train,True
4392,1.73359355283296,9,train,True
4393,1.5105149419464,9,train,True
4394,0.865020948871333,7,test,True
4395,1.8668168607005,9,train,True
4396,0.809310933385021,7,train,True
4397,0.847050272769607,7,train,True
4398,0.938511163412689,8,train,True
4399,0.754874953060986,7,train,True
44,-1.58627819946152,0,test,True
440,-0.242070156264052,4,train,True
4400,2.39909094614338,9,train,True
4401,1.98144805658352,9,train,True
4402,0.820078981847213,7,train,True
4403,-0.15723977056372,4,train,True
4404,0.92061225355592,8,test,True
4405,0.727203159694159,7,train,True
4406,-0.206226899189852,4,validation,True
4407,1.50415009201806,9,train,True
4408,0.0609218917814817,5,train,True
4409,1.71685759336327,9,train,True
441,-0.344187100224734,4,test,True
4410,0.351852684652806,6,test,True
4411,0.905388084638033,8,train,True
4412,1.29799451491277,8,train,True
4413,0.538189965095412,7,train,True
4414,0.153011398097271,5,train,True
4415,1.61963524155254,9,train,True
4416,1.11954654048643,8,train,True
4417,0.343590371325368,6,train,True
4418,1.4005005477184,9,train,True
4419,0.962967896561631,8,validation,True
442,-1.19062562611357,1,train,True
4420,0.935420791328403,8,test,True
4421,0.206333943015203,6,validation,True
4422,0.538721050586185,7,validation,True
4423,0.360355712697608,6,validation,True
4424,0.070194457347133,5,train,True
4425,1.5010677826055,9,train,True
4426,0.907950991180831,8,train,True
4427,0.331825692294166,6,test,True
4428,1.19391564579387,8,train,True
4429,2.01870614954394,9,train,True
443,-0.945315937286543,1,train,True
4430,-0.171738109205706,4,validation,True
4431,-0.357975394301168,3,train,True
4432,2.30540130991451,9,train,True
4433,0.695489950993809,7,train,True
4434,1.92874508843842,9,test,True
4435,1.07927063467693,8,train,True
4436,-0.0262343852823863,5,test,True
4437,1.32740832498982,8,train,True
4438,0.420439951806175,6,train,True
4439,0.555691744355641,7,test,True
444,-1.32052286819587,0,train,True
4440,0.940318497022161,8,validation,True
4441,0.221876760149628,6,train,True
4442,-0.37328849687487,3,train,True
4443,2.08207385966403,9,train,True
4444,-0.131423477617012,4,train,True
4445,0.969922677764422,8,validation,True
4446,0.407796692212474,6,train,True
4447,-0.424286232268607,3,train,True
4448,2.22016248955561,9,test,True
4449,1.30347599205417,8,train,True
445,-0.84108815462022,2,train,True
4450,0.982820701237251,8,test,True
4451,0.207723808697234,6,validation,True
4452,-0.246886128277077,4,train,True
4453,0.366429854245429,6,test,True
4454,0.819161263152234,7,validation,True
4455,0.302272277030325,6,train,True
4456,1.32866262130253,8,train,True
4457,-0.304051947257168,4,train,True
4458,1.59724739032495,9,test,True
4459,-0.408841606213956,3,train,True
446,-0.653468821889471,2,train,True
4460,1.24871452149332,8,train,True
4461,1.93273490841228,9,test,True
4462,-0.0519376844584065,5,train,True
4463,0.450703654717564,6,test,True
4464,-0.0928964243972418,4,train,True
4465,0.43342987076167,6,validation,True
4466,0.221770544454124,6,train,True
4467,0.0495607458862345,5,validation,True
4468,0.332409740655964,6,train,True
4469,-0.305675856535899,4,train,True
447,-0.77748858465169,2,train,True
4470,1.49980843200735,9,train,True
4471,-0.312732941561888,4,validation,True
4472,1.02772268661919,8,train,True
4473,0.461771534047393,6,train,True
4474,1.40198054573879,9,validation,True
4475,0.488166718649665,6,train,True
4476,0.609999785007658,7,train,True
4477,-0.315208982702159,4,train,True
4478,1.48135336405894,9,train,True
4479,0.692997923300411,7,train,True
448,-0.80195564706164,2,train,True
4480,1.53800686379067,9,validation,True
4481,-0.19076545954334,4,train,True
4482,0.619360812730679,7,train,True
4483,0.180646621199305,5,test,True
4484,-0.563994205772213,3,test,True
4485,1.38393223155213,9,validation,True
4486,0.813444103903172,7,train,True
4487,0.421265888619395,6,train,True
4488,0.784272761825809,7,train,True
4489,-0.201882356441659,4,train,True
449,-1.23259914579695,0,train,True
4490,-0.541434540275949,3,train,True
4491,0.330570898023617,6,train,True
4492,0.238399883134083,6,train,True
4493,0.678726353571788,7,train,True
4494,0.700672491912396,7,train,True
4495,1.88433192111841,9,train,True
4496,-0.285467523476507,4,train,True
4497,1.5395973614371,9,train,True
4498,0.0821341744786469,5,train,True
4499,0.0685853024940022,5,train,True
45,-0.276615956254127,4,test,True
450,-0.0130070762091673,5,test,True
4500,0.706602972547063,7,train,True
4501,-0.881339471259655,2,train,True
4502,0.622037506260271,7,train,True
4503,0.933461405632024,8,test,True
4504,1.13049299632674,8,train,True
4505,-0.606055717235526,3,train,True
4506,0.59411364495932,7,train,True
4507,-0.853053020015761,2,train,True
4508,0.774231207460469,7,train,True
4509,-0.0001239451141334,5,train,True
451,-0.520538615055391,3,train,True
4510,-0.369829938289733,3,train,True
4511,0.842812974520958,7,train,True
4512,1.99647411506574,9,test,True
4513,1.02149439962408,8,train,True
4514,-0.293029350946424,4,train,True
4515,-0.865940126320491,2,test,True
4516,-0.186101183633162,4,test,True
4517,-0.411112600321672,3,train,True
4518,1.22572411197111,8,test,True
4519,1.69021485713862,9,train,True
452,-1.05505063942694,1,train,True
4520,0.553906779330861,7,train,True
4521,1.40419032873917,9,validation,True
4522,0.962415177919723,8,train,True
4523,0.990043730696067,8,train,True
4524,-0.0848173054434033,5,validation,True
4525,1.43924348617396,9,train,True
4526,1.51053128231474,9,train,True
4527,0.334934160288532,6,train,True
4528,1.74748814896582,9,train,True
4529,1.17460536704622,8,train,True
453,-0.077220898989663,5,train,True
4530,0.023869899206112,5,train,True
4531,2.01960514198088,9,validation,True
4532,1.06474029499863,8,train,True
4533,0.532302712507193,7,train,True
4534,0.257680639522432,6,test,True
4535,1.95978805390641,9,train,True
4536,0.55264591715777,7,train,True
4537,0.809198748284786,7,train,True
4538,0.894007413878998,8,test,True
4539,0.799045063171487,7,train,True
454,-0.897745747431055,2,train,True
4540,0.0647617941431126,5,test,True
4541,-1.19576035926762,1,validation,True
4542,0.855499425041369,7,train,True
4543,1.40913659380045,9,train,True
4544,1.29031469101881,8,train,True
4545,0.332020540442883,6,train,True
4546,0.462750111260359,6,validation,True
4547,1.2553510725559,8,train,True
4548,-0.544161133876343,3,test,True
4549,0.841075358249413,7,test,True
455,-0.502682192561757,3,test,True
4550,0.247515386413806,6,train,True
4551,0.438286429120599,6,train,True
4552,0.235814520306453,6,train,True
4553,1.84193358702335,9,train,True
4554,-0.108173954625336,4,train,True
4555,0.255924074198133,6,train,True
4556,1.69893163643897,9,test,True
4557,1.19768381875974,8,train,True
4558,-0.165823413023363,4,train,True
4559,0.103061137642844,5,train,True
456,-0.820763801881897,2,validation,True
4560,2.45530401780116,9,test,True
4561,0.822597761388932,7,train,True
4562,1.86967519908509,9,train,True
4563,0.314159962299313,6,train,True
4564,1.67176206614025,9,test,True
4565,0.498387214694774,6,train,True
4566,2.12657147336395,9,train,True
4567,0.941627156379852,8,train,True
4568,0.227495775849758,6,train,True
4569,1.16633558843121,8,train,True
457,-0.410767867754887,3,train,True
4570,2.28587213574121,9,test,True
4571,0.917050019090158,8,train,True
4572,-0.486679358058725,3,train,True
4573,0.191510978982705,6,test,True
4574,1.92367162980241,9,train,True
4575,2.13592069504775,9,train,True
4576,0.319330156723379,6,train,True
4577,0.923228893678831,8,test,True
4578,0.89324609707896,8,train,True
4579,0.616775019828486,7,train,True
458,-0.952625650286295,1,train,True
4580,0.0124386844075302,5,train,True
4581,0.760759668849798,7,train,True
4582,-0.0419168056457175,5,test,True
4583,1.64989770001378,9,train,True
4584,2.71941382074503,9,test,True
4585,0.227947717789058,6,train,True
4586,2.58199943008378,9,train,True
4587,0.413175392062796,6,train,True
4588,-1.40307012787045,0,test,True
4589,-0.442870213744511,3,train,True
459,-1.49501488276509,0,train,True
4590,1.17452796340418,8,validation,True
4591,2.09249958114256,9,train,True
4592,2.02652368957433,9,train,True
4593,1.32991864671821,8,train,True
4594,1.43496400915544,9,test,True
4595,1.43385008119195,9,train,True
4596,-0.0874254227770847,5,train,True
4597,1.24221978463682,8,test,True
4598,1.60407311238905,9,test,True
4599,1.20504980518716,8,train,True
46,-0.768138147312421,2,train,True
460,-0.806194572488778,2,train,True
4600,2.74812289303082,9,validation,True
4601,2.29847935577262,9,test,True
4602,0.827715915895391,7,train,True
4603,1.31478532679469,8,validation,True
4604,1.40048083843131,9,train,True
4605,1.83159927027434,9,train,True
4606,1.81067882665001,9,train,True
4607,-0.167885922924306,4,validation,True
4608,0.973336000381555,8,test,True
4609,-0.276988182643127,4,train,True
461,-0.571825209100563,3,train,True
4610,1.20115428576117,8,train,True
4611,0.314687991539434,6,train,True
4612,-0.707979937778415,2,train,True
4613,1.31218484177364,8,train,True
4614,1.60581193480622,9,validation,True
4615,1.5993244399202,9,train,True
4616,0.0575034002029218,5,train,True
4617,0.344979424518626,6,train,True
4618,-0.384600694586401,3,train,True
4619,0.534146543527966,7,train,True
462,-0.348383381981221,4,train,True
4620,1.85460215708953,9,train,True
4621,-0.0227804880669688,5,validation,True
4622,1.24917088375769,8,train,True
4623,-0.140942198003934,4,test,True
4624,2.02244160461993,9,train,True
4625,-0.515547620718783,3,validation,True
4626,1.90443234251402,9,train,True
4627,-0.0673318783174917,5,train,True
4628,2.47034723487872,9,validation,True
4629,1.20987410976889,8,train,True
463,-0.842962062862633,2,test,True
4630,0.95854853575832,8,train,True
4631,0.23713896127603,6,validation,True
4632,1.96068497426001,9,train,True
4633,0.516957361615886,7,train,True
4634,0.826060776215358,7,train,True
4635,2.44554468239526,9,train,True
4636,0.228918054682419,6,train,True
4637,1.60236288600643,9,train,True
4638,1.63134015933234,9,validation,True
4639,1.52248732482636,9,validation,True
464,-0.500397526695883,3,train,True
4640,1.94099122106091,9,train,True
4641,1.01525436766661,8,test,True
4642,1.03433183167465,8,train,True
4643,1.10467620457529,8,test,True
4644,-0.688845140217334,2,test,True
4645,1.63995578801258,9,train,True
4646,0.125210011583116,5,train,True
4647,1.84067344402145,9,train,True
4648,-0.524270842047183,3,test,True
4649,0.461398103103097,6,train,True
465,-0.934917054404888,1,train,True
4650,1.72116022447741,9,validation,True
4651,2.20416064421893,9,train,True
4652,0.75897047212483,7,train,True
4653,0.658625956021872,7,test,True
4654,1.459709074363,9,validation,True
4655,0.167481038703976,5,validation,True
4656,0.623375548053805,7,validation,True
4657,0.351238421006127,6,test,True
4658,1.12200439782144,8,test,True
4659,1.32308312335971,8,train,True
466,-0.440161560294757,3,train,True
4660,0.146058107212249,5,validation,True
4661,-0.567054216038254,3,train,True
4662,0.715967143239796,7,train,True
4663,1.30539243066246,8,test,True
4664,-0.0423804467048809,5,train,True
4665,0.81978284973657,7,validation,True
4666,0.233658574476655,6,train,True
4667,0.264733020993102,6,test,True
4668,0.957577458950185,8,train,True
4669,0.0866485122245852,5,test,True
467,-1.52716795676082,0,train,True
4670,1.10599803752425,8,train,True
4671,0.318443325193458,6,train,True
4672,0.0359922726586726,5,train,True
4673,0.186721915439304,5,test,True
4674,-0.425801550910867,3,validation,True
4675,1.88138472718567,9,train,True
4676,-0.0882414764170431,5,test,True
4677,0.419665513760716,6,train,True
4678,0.846045207281312,7,train,True
4679,0.460319687903891,6,train,True
468,-1.6125970888529,0,test,True
4680,-0.265954192789814,4,train,True
4681,1.10947870234593,8,train,True
4682,0.336981023543683,6,train,True
4683,0.339880076391512,6,train,True
4684,-0.0977307918476438,4,train,True
4685,0.268912754675206,6,train,True
4686,0.582668951673328,7,train,True
4687,0.629852935171895,7,train,True
4688,-0.248438875375983,4,train,True
4689,1.18704319678336,8,train,True
469,-1.60387638800431,0,test,True
4690,-0.152554102632501,4,test,True
4691,1.42634751070768,9,validation,True
4692,0.181369842880453,5,train,True
4693,0.627064137904266,7,test,True
4694,0.911001740745624,8,validation,True
4695,1.1580498297466,8,train,True
4696,-0.841595417656365,2,train,True
4697,1.60027022069111,9,train,True
4698,1.47730989069733,9,train,True
4699,0.39627703651788,6,train,True
47,-1.28350233308188,0,train,True
470,-1.30288503682614,0,train,True
4700,2.44871502391273,9,validation,True
4701,0.0817047916099122,5,test,True
4702,1.1087571647412,8,train,True
4703,-0.104793276483945,4,train,True
4704,-0.0971095174629908,4,train,True
4705,-0.259792471716844,4,train,True
4706,0.622564630115435,7,train,True
4707,0.502793251361841,6,train,True
4708,-0.227944153045144,4,test,True
4709,0.825205655465789,7,train,True
471,-1.14053467834877,1,train,True
4710,0.787107607462532,7,test,True
4711,0.0673613357348393,5,train,True
4712,1.14095218344634,8,train,True
4713,1.6501534385411,9,train,True
4714,-0.246003157483882,4,train,True
4715,0.62296230481073,7,test,True
4716,0.555589001457002,7,train,True
4717,0.680221453752952,7,train,True
4718,0.075304213209163,5,validation,True
4719,-0.276093169640305,4,train,True
472,-2.01171417727903,0,train,True
4720,0.615910599524852,7,train,True
4721,1.40527480537044,9,validation,True
4722,1.0142281042005,8,train,True
4723,0.873733748671875,7,train,True
4724,0.699630855479705,7,test,True
4725,0.352089885050554,6,train,True
4726,0.177918182057341,5,train,True
4727,0.368874906898731,6,train,True
4728,0.203594540412807,6,train,True
4729,-0.261492808913512,4,train,True
473,-1.3670388020367,0,train,True
4730,1.34719484160468,8,train,True
4731,0.249117243973362,6,train,True
4732,1.62209341083328,9,train,True
4733,0.605121304012726,7,train,True
4734,1.38076178772503,8,train,True
4735,-0.120524106897399,4,train,True
4736,-0.298586255011227,4,train,True
4737,0.819319999779242,7,train,True
4738,1.99577369887164,9,validation,True
4739,-0.0496959378170448,5,train,True
474,-1.34342543285093,0,train,True
4740,-0.272555754064307,4,test,True
4741,0.408191096834087,6,train,True
4742,-0.173836654601705,4,train,True
4743,-0.0111170336460472,5,validation,True
4744,-0.454546106510107,3,train,True
4745,1.3296188086669,8,validation,True
4746,0.291288731349797,6,train,True
4747,0.771949488020618,7,train,True
4748,1.5238115685993,9,train,True
4749,0.546421319246542,7,train,True
475,-1.59626850202132,0,test,True
4750,1.25616718775275,8,test,True
4751,0.501592754008777,6,train,True
4752,0.171972113431931,5,train,True
4753,0.652763619522446,7,test,True
4754,0.343124566321552,6,test,True
4755,1.05938418689544,8,train,True
4756,1.65963385099019,9,test,True
4757,-0.246005333453819,4,train,True
4758,-0.0930999057870503,4,validation,True
4759,0.482082652737777,6,train,True
476,-1.47120051493071,0,train,True
4760,0.667452599919914,7,train,True
4761,-0.0773938589848885,5,train,True
4762,0.64258838971432,7,test,True
4763,0.423422817805248,6,train,True
4764,-0.727202542884747,2,train,True
4765,0.968019858400163,8,test,True
4766,0.459799473782766,6,train,True
4767,0.680727859965875,7,train,True
4768,-0.0630757024953117,5,validation,True
4769,1.39594880760831,9,train,True
477,-1.79074374706506,0,test,True
4770,0.228999350879743,6,test,True
4771,-0.279163918623493,4,train,True
4772,0.134439327421478,5,test,True
4773,0.180120671286941,5,test,True
4774,0.781965322819195,7,train,True
4775,0.408503200605164,6,train,True
4776,0.84710190467112,7,train,True
4777,0.737808728968337,7,train,True
4778,-0.0664222562897567,5,test,True
4779,0.0695159167078659,5,train,True
478,-1.34166805492383,0,test,True
4780,-0.254360299661458,4,test,True
4781,0.0921393451657435,5,train,True
4782,-0.371561961398331,3,train,True
4783,0.335798709897792,6,test,True
4784,0.653555657359611,7,test,True
4785,-0.363158916935139,3,test,True
4786,0.752088198711853,7,train,True
4787,0.115272785073706,5,train,True
4788,0.774117476862966,7,validation,True
4789,0.563060773869339,7,train,True
479,-1.08965113667888,1,train,True
